District,Crop,Year,Rainfall_mm,Temperature_C,Humidity_pct,Soil_pH,Soil_Moisture_pct,Yield_t_ha
Tirunelveli,Rice,2018,341.61835525801104,24.48819041618865,65.35639835760904,5.756492487389897,37.78889414013593,6.1506841334254805
Madurai,Maize,2018,914.1421258702978,34.243151808963376,67.3287151537231,6.723065092919211,16.560415932666,4.835610357518974
Madurai,Maize,2024,709.1244302137878,27.968742571215977,87.14467187113542,7.50069404239303,55.91037479769602,7.440910956823902
Tirunelveli,Maize,2023,993.0300378953259,28.292700593030315,78.18939421942838,7.270629247252168,23.671911445100914,6.514269759935252
Coimbatore,Groundnut,2024,929.2676131172115,25.633948623674723,69.08927871263651,6.410114647794209,26.497412782523313,7.048559387523592
Erode,Rice,2023,941.5119493747945,28.68870473132924,68.65712803936594,6.623670815604938,45.34611231096069,8.066216574177187
Madurai,Rice,2021,585.2645779421271,33.48830616492857,75.58140760755802,5.672165571581083,35.17771834142421,5.088190698952316
Tirunelveli,Rice,2022,835.7577197953473,28.813968860342186,54.81204134491621,6.234323473085788,28.089733595636662,7.068932662676922
Salem,Cotton,2023,804.9582380176647,31.407882397245903,48.78650089866195,6.461980138188061,30.773551538498758,5.8584511380761235
Vellore,Cotton,2021,973.8275104268581,28.092748340916245,75.43388080887142,7.143385542011007,27.075973542733966,7.742931533460897
Chennai,Groundnut,2025,1097.3242488583667,24.71742979000338,68.72012663855125,6.20555641808084,27.797322939706188,6.570981923043402
Trichy,Maize,2025,887.6189805021536,25.81364265826242,54.87883605252333,5.974810553962085,42.10370555096878,7.050922162869194
Vellore,Groundnut,2024,530.9569279028503,24.423033039024546,47.0511915217005,7.230375360816329,30.51689479003898,5.558752682349532
Madurai,Groundnut,2025,876.894702391692,28.696917067477393,76.93866796839436,6.404176665593458,25.384050741347263,6.74329879571676
Tirunelveli,Rice,2021,1502.7690571023156,31.916444139680003,62.78444836464715,6.112738673638604,28.159908988910754,8.648410866046923
Vellore,Rice,2018,1261.5013317469466,28.515235014882634,72.00260683507446,7.2686883257491015,33.60189706880297,8.53367479435662
Salem,Cotton,2021,200.0,27.015098180383145,65.3623997372643,7.021147985263177,28.258225334382118,4.963821673949324
Tirunelveli,Cotton,2023,865.8357884237112,25.473152792680406,67.65761026892699,6.554770160322215,32.22811001751924,6.590784426553624
Vellore,Cotton,2024,1083.029881313836,29.137426761104557,62.07749276217384,6.454103489563558,38.13307275651312,7.552928753004008
Madurai,Maize,2021,804.4182468580052,24.037977431060405,67.23489975629322,6.965669728555069,30.672632772492452,6.124758739165552
Chennai,Cotton,2020,734.9772699640291,24.370876549558226,73.7707323639254,7.077135846973645,27.26250095924313,6.891343327038055
Madurai,Groundnut,2021,783.2589462291279,30.880522456449867,65.24271479887776,6.846238197443816,28.72871925658302,6.136268104931572
Salem,Groundnut,2024,988.047371358663,27.11124780051009,64.67176439227993,6.784447706725485,47.52922478505061,7.465707674959662
Erode,Rice,2018,562.8825064062478,27.048146582346615,74.07537891476659,6.275362558919513,54.57448938819894,7.618619620576671
Madurai,Groundnut,2020,1147.1721629023427,27.4589887477992,74.74179898797378,6.317308764797191,35.41501835419988,7.863196809147513
Coimbatore,Rice,2019,836.0017520754827,30.322787413587,56.625097861219814,6.579722802326344,41.52406832826038,7.659667499971507
Salem,Groundnut,2024,616.2439314721126,28.529608553677978,67.71091158148931,6.027229362272022,26.540903164246146,6.359266295877877
Trichy,Maize,2021,1131.0875403496739,25.622139386669076,62.76237190166555,5.945366032791221,29.688550643316724,6.850493104619045
Salem,Rice,2018,463.71727372208966,25.737304905764795,68.13717975958005,6.637186959520693,39.04954966307681,7.735128530911279
Salem,Maize,2020,711.197475749604,27.375645405289493,82.3396688820295,7.392612096074472,13.727276636383372,6.070347627044683
Erode,Cotton,2018,707.0812336787089,28.967103176619652,71.58967307013077,5.248962443457183,41.95360675636028,6.666691738845809
Erode,Cotton,2021,1385.9854845590326,27.886368180806645,89.64244908956421,6.42599304566101,29.91881368969444,9.19540130593756
Vellore,Rice,2025,678.7448078401392,27.601631404246127,70.19594529735123,6.890762934964043,25.299110715723828,7.411919679720247
Tirunelveli,Groundnut,2022,311.2586948749737,,66.33541491152772,7.450613901887776,38.4935553228638,5.435711417491229
Tirunelveli,Maize,2024,704.5462211802146,27.884081903698615,67.80317533939524,7.9599287489141135,47.981934164253744,7.361561787013699
Vellore,Maize,2023,963.8875868511946,25.502774711795396,69.42629849748258,6.519514220572019,32.18286038451629,6.839508743917697
Coimbatore,Cotton,2025,1046.0211366459012,31.54256291948408,71.22851427954248,8.08076640652071,37.629250850894195,7.128110603900191
Erode,Groundnut,2020,1419.134923360693,26.456603343386128,58.08032645600508,7.018896235773796,39.083136183428294,8.14324983907394
Erode,Groundnut,2025,1201.7243927464701,28.41350576218899,65.6683980853209,7.269959991373735,37.16003216348783,8.81012595848339
Erode,Cotton,2019,896.980648478788,21.406927212677218,60.7560388976431,5.954236226654371,26.02974616628571,5.248239749136796
Vellore,Groundnut,2021,627.1461331063056,27.311442278213395,78.29622050477,7.017380215884924,37.011685651128005,7.050452243686108
Vellore,Maize,2023,1256.0068578368396,24.481314677078302,48.74331375183488,7.330393810373488,36.65747944127607,7.523154685437209
Salem,Maize,2020,757.8591124184421,24.867130336962273,69.56903018120961,6.217452111242904,10.432725029555602,5.021531643023097
Madurai,Groundnut,2020,685.4606909463488,35.75099503029371,52.81830212537539,4.8760734397402725,42.71815616142197,2.8171347924609678
Trichy,Cotton,2019,745.7315494614825,28.79848288201875,72.32238005225904,6.804304888650738,21.467086087412277,6.52529770820812
Trichy,Cotton,2018,536.9279402757976,31.923270969756377,64.01095095855172,6.549545844437199,36.15419786047089,5.841046900401981
Erode,Groundnut,2022,733.744977207256,,49.832054337349554,7.640976985181988,48.65983131222687,6.382619820083466
Chennai,Maize,2025,791.7229175053961,31.14637722239381,77.42230556246001,6.323181856816412,32.805620366083,5.777340653737337
Chennai,Groundnut,2019,1032.6641514530295,27.362970682902088,42.836128072369036,6.20649310209891,25.584985076233487,6.4874705593377815
Erode,Cotton,2021,752.9779162247453,33.140486438116895,67.68580514599273,5.880005297346656,40.0323423382424,5.852706703774781
Trichy,Rice,2025,533.1351895403711,30.709399355444777,74.91190509530237,6.258941206506311,47.61706907907995,7.516094796360961
Erode,Groundnut,2024,449.056961185825,28.13227184576737,81.76731713058919,8.5,25.022549627966296,4.9081241122314925
Trichy,Maize,2018,,28.842526798264352,51.898432024135715,5.5893448649427055,13.763457306332452,5.773029965137121
Vellore,Groundnut,2022,868.1564633673062,27.562456267320005,62.83976145905496,5.765296313479576,45.64405395374762,6.708262515508253
Coimbatore,Maize,2019,711.421822196708,28.167165391572404,78.83653027641043,6.6619881105766705,42.68765125597123,7.160272525730699
Trichy,Maize,2019,733.1358848769823,27.86047764772242,79.51240702959204,8.082195712386138,38.463983172251524,6.360879562436195
Tirunelveli,Maize,2019,947.1217331997925,29.22090761995677,80.80743520851175,7.219081846725199,18.801613388090782,7.478026208158107
Tirunelveli,Cotton,2022,1197.6365634223368,33.567916164513484,93.61581364177258,7.786630045336823,40.37908491950612,7.102986578222531
Chennai,Maize,2019,654.963853964003,24.143314825732045,62.9130711926945,6.4304634579005615,44.30199488748112,7.437075212181517
Madurai,Cotton,2020,872.2257090538582,31.655535243228183,71.72381910103887,5.726926646524162,54.40756833177963,7.03931177342772
Tirunelveli,Cotton,2019,1089.567601001331,26.82164965212394,64.54135499732325,6.385549073889749,32.466952493196764,8.100939067721955
Trichy,Groundnut,2020,655.9714274506875,32.06292207444738,48.24886244994147,6.612707602813712,36.43145137784053,4.841872317823287
Erode,Maize,2023,846.0919713591736,26.93297483835469,67.099970866474,6.707670104069885,15.62599228788622,7.1121762109497295
Chennai,Groundnut,2021,840.5010992280835,29.32081176492881,48.05635511360812,6.550210279451873,43.71518981610543,6.75926769310437
Chennai,Rice,2020,522.1761912391203,27.491698403854837,62.79171475644624,7.1135141575115135,43.497841488624005,7.141809994178712
Erode,Maize,2022,892.1246986914057,22.46210520518957,53.31841881973739,6.201658249694501,38.63462311619888,6.097196114571481
Madurai,Cotton,2022,857.8861696511078,33.56472600414075,72.38857134758182,6.050989012321402,45.68863800780665,6.622716467659147
Vellore,Groundnut,2018,988.7710623990145,24.983188436729705,60.2147371445565,5.856766732616974,27.964012929549995,5.807078643992946
Vellore,Cotton,2025,553.2783813348219,28.26842515570021,50.14791966143038,6.84351844754935,33.03675021250466,6.419897785657467
Tirunelveli,Groundnut,2025,852.4925963153062,24.632250284239763,76.65658663199359,6.774025628134935,33.38827094435914,6.980388276426171
Madurai,Groundnut,2022,1195.433515913952,23.721594715240148,61.96248478237313,7.463995873794161,44.89288892583998,6.667366278403947
Salem,Groundnut,2022,1369.3749579780715,27.344192512994777,63.67897887566339,7.7828931659937215,45.094859074189166,8.258031661653298
Chennai,Groundnut,2023,1170.0323172429023,26.10076396137513,58.22242736413211,5.8548376355552865,37.85934268898958,7.512977564882772
Trichy,Maize,2021,555.7321235874394,24.259791931819432,79.49076186982781,6.716465208678101,37.387726286349356,6.649644158733365
Trichy,Rice,2020,962.7631705109065,27.886615632873006,70.7051900050268,6.556250195889935,39.958331846898666,8.46115875452296
Chennai,Rice,2020,729.2133562597215,23.257898486086944,61.86911535513148,5.624289575903479,31.97150218226269,5.7110336112244395
Tirunelveli,Groundnut,2019,920.9751482824803,28.40151615492647,48.85964448148626,6.330282320203618,47.25525566995909,6.349391294239538
Trichy,Cotton,2024,656.945823555769,27.592554179208065,93.10634202297126,7.796632208726598,30.932593036312007,7.236193488865956
Salem,Cotton,2020,421.631639536925,20.06270068959591,87.79367416588322,6.257108167150415,38.865948482166814,3.4186348254038528
Vellore,Cotton,2020,763.8706903250418,26.3260483102405,82.43102014502811,6.140709977088162,29.633512136188344,7.795579692587893
Salem,Maize,2025,1030.6506741525038,29.49891203272561,60.96828306466176,6.663563100836146,43.52146455433204,7.957579290313213
Erode,Maize,2022,921.9999388684528,24.596653168139134,62.990527917507215,7.338183656700309,34.10362126837303,6.312561910119482
Vellore,Cotton,2022,950.7369649785884,29.63773502219459,72.00665399157506,6.486726272605859,53.599080594539224,7.615121264647589
Vellore,Maize,2019,904.0875807448444,29.38457347172345,59.06146367302537,6.78938055701993,33.86190008944836,6.998398925241771
Trichy,Groundnut,2020,951.1318687114277,24.743291433752944,58.10600784489603,5.100780541454786,43.436305851159375,6.42959632603789
Coimbatore,Cotton,2023,982.3779397716755,27.96069662942085,82.5855856162419,7.100628264538156,29.325549885033507,7.696795878763728
Coimbatore,Rice,2021,781.3296427613454,30.6399714667125,67.4485963972579,6.854792114395455,32.234850325281116,6.500940539198721
Tirunelveli,Cotton,2019,870.7226403549041,25.195448862526348,56.80131012861486,7.319276270115233,34.62156634305004,5.553256586744042
Trichy,Rice,2024,1285.8145937174227,27.341406215739877,77.5266733687097,5.392662618642364,38.16241575098975,8.13265642118357
Trichy,Groundnut,2021,885.5077572502847,31.68076517753965,62.26101681011486,6.488261642430969,28.28145626794247,4.834221566380945
Salem,Rice,2023,860.6408741134795,25.255577392770526,48.206454455968014,7.374927319601558,29.862820856758837,6.379129201973454
Trichy,Cotton,2020,875.7211268065998,29.469306514566778,56.65187501613467,6.310144221045814,35.803526831973684,7.322107176035015
Chennai,Cotton,2022,795.5228704209451,24.546588453464725,62.83506569651186,6.735737238056749,38.5882769968226,7.349343336336834
Trichy,Groundnut,2024,741.1610090697992,27.48492190977598,70.19959392965521,6.413262321987547,34.67328405846547,5.555692469358351
Chennai,Cotton,2025,902.1696310913579,29.429525486636464,69.71737618604769,6.4304137124503455,33.385212268443595,6.903016634229961
Trichy,Groundnut,2019,723.5711995102122,20.305514272202537,80.27770208458749,7.516993613700672,23.053625821331018,3.1635317269527543
Trichy,Rice,2023,813.6212676306961,26.29016614042037,65.62967118126107,5.703625323467671,39.503519266798406,7.21790605396214
Tirunelveli,Maize,2025,652.3713233684282,29.37386216699641,63.34346927389011,6.66480687011767,42.58576861535523,6.954987060583128
Madurai,Maize,2023,877.0029511335794,28.722701149434872,80.45046640482664,6.8762332709218486,43.65075286711685,7.858021178090546
Tirunelveli,Cotton,2019,996.0487360440069,26.328389169161206,77.78700383402652,7.356670482389968,36.35120179138053,7.4804232404559565
Vellore,Cotton,2019,797.0212850222712,,65.86542371860287,6.614631779280999,29.56999325995638,6.932420001100787
Vellore,Cotton,2019,347.905390777671,30.011087623021588,70.92029580981146,7.378216398557921,32.10391658336957,7.027870780629298
Salem,Groundnut,2018,997.5928860138679,26.968298439930187,63.24677755263693,6.661758445648252,36.388622466765675,6.688222629819751
Vellore,Rice,2024,880.0459606899401,29.745111045212816,56.37838137974791,6.783679919113336,34.83116586626472,7.8800913658064395
Chennai,Cotton,2025,601.692137496635,29.216714033656025,89.97236135901622,6.756937053773619,27.39339894188939,7.72867688740279
Salem,Maize,2022,1043.3175605808183,26.56826148618084,62.581115966125964,7.158694393340906,19.858883086661585,7.541937198639284
Tirunelveli,Rice,2022,500.3936998210382,31.43219757758288,70.94992713626024,7.07921218745971,29.999524311223663,5.818391002783959
Trichy,Cotton,2024,1111.351903831117,26.098311647884284,52.84652551024354,5.9208585680445,32.50793386793461,7.261059494543829
Vellore,Rice,2021,835.6583450881968,31.80945271728609,75.36451614579723,6.851915032881965,37.78236628819152,6.283236520344227
Trichy,Groundnut,2021,282.7837311556674,32.2281360977521,55.94142241977057,7.078463114162734,31.312848401620112,4.123863461230743
Erode,Maize,2022,894.5823968158094,31.360366958368722,84.77958581454646,7.72321164549464,32.73649949972525,6.378847854049473
Erode,Cotton,2020,748.451907977266,27.422204309227848,85.97410060386223,5.9939403350893015,36.00454445425953,7.536233413879665
Erode,Groundnut,2018,710.7876770442159,36.15065326197757,73.65639055809945,7.076912719797446,49.099978050024866,2.9754114973455934
Salem,Rice,2022,665.5685596359453,28.485902269085578,69.14881545407313,6.456480967459371,33.5026838044081,7.27545590214372
Erode,Cotton,2024,818.1960522850318,28.77138073230867,66.12584879828482,6.834300191909608,21.061921138082816,6.888479439656807
Coimbatore,Rice,2018,728.7028297082147,27.929403695238054,67.524559941907,5.9485515482347004,28.839320754365367,6.911262804056297
Chennai,Cotton,2019,385.82743920290363,24.384747273419705,72.09235124473034,6.690632204035253,51.271926194711455,6.666833319049629
Chennai,Groundnut,2020,1168.0169716693013,32.14423435963124,68.8974507114942,6.92324794153747,47.907142066365665,6.916164359819075
Trichy,Maize,2024,788.9105860095488,26.1683090250754,77.81704817314603,6.020911430273974,43.456420311768326,7.369303980939368
Trichy,Maize,2022,667.0162460304342,30.942755283319404,58.817018742617506,7.714132639086804,41.31371623333273,5.673241961523479
Madurai,Maize,2022,567.8940793636673,31.710569946619337,83.28082401076728,5.619044442693224,41.41665463834045,5.680419271127373
